Language_ID	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID	Closest_ISO369P3code	First_Year_Of_Documentation	Last_Year_Of_Documentation	aes	category	classification	level	med	medovertime	subclassification
neng1238	Nengone	Papunesia	-21.5305	167.964	neng1238	nen	NC	aust1307	NA	nen	NA	NA	1	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/loya1239	language	1	[""Dubois, Marie-Joseph. 1978. Initiation à la langue de Maré. Paris: Musée de l'Homme. 162pp."", 'Darrell T. Tryon. 1967. Nengone Grammar. (Pacific Linguistics: Series B, 6.) Canberra: Research School of Pacific and Asian Studies, Australian National University. x+91pp. (""Based on linguistic material collected ... in the Loyalty Islands, under the auspices of the Australian National University."").', ""Dubois, Marie-Joseph. 1950. Morphologie structurelle et fonctionelle de la langue de Maré. Paris: Musée de l'Homme."", ""Leenhardt, Maurice. 1946. Langues et dialectes de l'Austro-Mélanésie. (Travaux et Mémoires de l'Institut d'Ethnologie, XLVI.) Paris: Institut d'Ethnologie. 697pp."", ""Murray, A. W. 1876. Forty Years' Mission Work in Polynesia and New Guinea from 1835 to 1875. London: J.~Nisbet. 561pp."", 'von der Gabelentz, Hans Conor. 1861. Die Melanesischen Sprachen nach ihrem grammatischen Bau und ihrer Verwandtschaft unter sich und mit den Malaiisch-Polynesischen Sprachen. (Abhandlungen der Philologisch-Historischen Klasse der Königlichen Sächsischen Gesellschaft der Wissenschaften, 8.) Leipzig: S. Hirzel. 278pp.']	neng1238:1;
iaai1238	Iaai	Papunesia	-20.6301	166.59	iaai1238	iai	NC	aust1307	NA	iai	NA	NA	2	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/loya1239	language	1	[""Anne-Laure Dotte. 2013. Le iaai aujourd'hui: Évolutions sociolinguistiques et linguistiques d'une langue kanak de Nouvelle-Calédonie (Ouvéa, Îles Loyauté). (Doctoral dissertation, Université Lumière Lyon 2; 534pp.)"", ""Françoise Ozanne-Rivierre. 1976. Le Iaai: langue mélansiénne d'Ouvéa (Nouvelle-Caledonie). (Langues et Civilisations à Tradition Orale, 20.) Paris: SELAF. 245pp. (Publication of 1973 PhD, Université de la Sorbonne-Nouvelle.)"", 'Darrell T. Tryon. 1968. Iai Grammar. (Pacific Linguistics: Series B, 8.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xii+125pp.', 'Sidney H. Ray. 1926. Grammar of the Iai language. In A Comparative Study of the Melanesian Island Languages, 84-111. Cambridge: Cambridge University Press.', 'Sidney H. Ray. 1919/1920. The Polynesian Languages in Melanesia. Anthropos 14/15. 46-96.']	iaai1238:1;
dehu1237	Dehu	Papunesia	-20.8892	167.229	dehu1237	dhv	NC	aust1307	NA	dhv	NA	NA	1	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/loya1239	language	1	[""Claire Moyse-Faurie. 1983. Le Drehu, langue de Lifou (Îles Loyaut'e): Phonologie, morphologie et syntaxe. (Langues et Cultures du Pacifique, 3.) Paris: SELAF. 212pp. (Publication of Claire Moyse-Faurie 1980 Le Dehu, langue de lifou (îles loyauté): phonologie et syntaxe, PhD U Paris V.)"", 'Tryon, Darrell T. 1968. Dehu grammar. (Pacific Linguistics : Series B, Monographs, 7.) Canberra: Australian National University. xi+111pp.', 'Tryon, Darrell T. 1967. Dehu Grammar. Pacific Linguistics, Series B-7. Canberra: ANU.', 'Sidney H. Ray. 1917. The People and Language of Lifu, Loyalty Islands. Journal of the Royal Anthropological Institute of Great Britain and Ireland 47. 239-322.', 'Alphonse Colomb. 1882. Notes grammaticales sur la langue de Lifu (Loyaltys). Revue de Linguistique et de Philologie Comparée XV. 300-320, 373-421.', 'von der Gabelentz, Hans Conor. 1879. Die Melanesischen Sprachen: Vol 2. (Abhandlungen der Königlichen Sächsischen Gesellschaft der Wissenschaften, 7:1.) Leipzig: S.~Hirzel. 1-186pp.', 'Andrew Cheyne. 1852. A Description of Islands in the Western Pacific Ocean, North and South of the Equator: with sailing directions, together with productions, manners and customs of the natives, and vocabularies of their various languages. London: J. D. Potter. 222pp.']	(losi1239:1,wete1237:1)dehu1237:1;
nort3325	Northern New Caledonian	NA	-20.516080278501164	164.48812495619566	nort3325	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286	family	NA	NA	((((laco1243:1,poue1237:1)caac1237:1,((nucl1483:1,nene1250:1)kuma1276:1,(juan1250:1,thua1237:1)yuag1237:1)kumn1237:1)kumn1236:1,(bala1316:1,(bele1250:1,yala1265:1)nyal1254:1)nyal1256:1)extr1244:1,(jawe1237:1,(((fwai1237:1,nemi1240:1)hyen1234:1,pije1237:1)nmif1235:1,pwaa1237:1,pwap1237:1)nmip1235:1,((cemu1238:1,paic1239:1)cemp1235:1,(((bwat1240:1,haek1239:1)haek1241:1,have1241:1)bwat1242:1,hmwa1243:1,(hmwa1241:1,nucl1482:1)vama1243:1,waam1236:1)vohk1234:1)vohk1236:1)nort3211:1)nort3325:1;
sout3313	Southern New Caledonian	NA	-21.908202744714856	166.18868895769683	sout3313	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286	family	NA	NA	(((nrum1234:1,pait1249:1,weny1239:1)dumb1241:1,(kwen1247:1,nucl1484:1,ouen1237:1)nume1242:1)extr1245:1,((ajie1238:1,arha1237:1,arho1237:1)houa1234:1,neku1237:1,orow1242:1,(meaa1237:1,tiri1261:1)tiri1258:1,xara1243:1,xara1244:1,zire1240:1)mids1246:1)sout3313:1;
urav1235	Ura (Vanuatu)	Papunesia	-18.6747	169.084	urav1235	uur	VU	aust1307	NA	uur	NA	NA	5	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/sout3173/sout2868/erro1239	language	1	['Crowley, Terry. 1999. Ura: a disappearing language of Southern Vanuatu. (Pacific Linguistics: Series C, 156.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+226pp.', 'Terry Crowley. 1998. Ura. (Languages of the World/Materials, 240.) München: Lincom. ii+49pp.', 'John Lynch. 1983. Ura grammar sketch and vocabulary. In John Lynch (ed.), Studies in the Languages of Erromango, 148-183. Canberra: Research School of Pacific and Asian Studies, Australian National University.', ""Lynch, John. 1982. The Ura language, Erromango. In Rainer Carle and Martine Heinschke and Peter W. Pink and Christel Rost and Karen Stadtlander (eds.), GAVA': Studies in Austronesian languages and cultures dedicated to Hans Kähler, 215-236. Berlin: Dietrich Reimer."", 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp. (Bibliography: p. 541-545.)', 'J. D. Gordon. 1889. Eromangan dialects. In Daniel MacDonald (ed.), Three New Hebrides Languages, 78-84. Melbourne: Edgerton and Moore.', 'Latham, Robert Gordon. 1862. Elements of comparative philology. London: Walton and Maberly. 820pp.']	urav1235:1;
ifoo1237	Ifo	Papunesia	-18.7668	169.007	ifoo1237	iff	VU	aust1307	NA	iff	NA	1954	6	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/sout3173/sout2868/erro1239	language	4	['John Lynch. 1983. Utaha. In John Lynch (ed.), Studies in the Languages of Erromango, 184-190. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'J. D. Gordon. 1889. Eromangan dialects. In Daniel MacDonald (ed.), Three New Hebrides Languages, 78-84. Melbourne: Edgerton and Moore.']	ifoo1237:1;
siee1239	Sie	Papunesia	-18.8181	169.166	siee1239	erg	VU	aust1307	NA	erg	NA	NA	1	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/sout3173/sout2868/erro1239	language	0	['Terry Crowley. 1998. An Erromangan (Sye) Grammar. (Oceanic Linguistics Special Publication, 27.) Honolulu: University of Hawaii Press. xiii+294pp.', 'John Lynch and Arthur Capell. 1983. Sie grammar outline. In John Lynch (ed.), Studies in the Languages of Erromango, 11-74. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Sidney H. Ray. 1926. Grammar of the Eromanga language. In A Comparative Study of the Melanesian Island Languages, 171-193. Cambridge: Cambridge University Press.', 'J. D. Gordon. 1889. Sketch of the Eromangan grammar. In Daniel MacDonald (ed.), Three New Hebrides Languages, 59-77. Melbourne: Edgerton and Moore.', 'von der Gabelentz, Hans Conor. 1861. Die Melanesischen Sprachen nach ihrem grammatischen Bau und ihrer Verwandtschaft unter sich und mit den Malaiisch-Polynesischen Sprachen. (Abhandlungen der Philologisch-Historischen Klasse der Königlichen Sächsischen Gesellschaft der Wissenschaften, 8.) Leipzig: S. Hirzel. 278pp.']	(nucl1488:1,potn1237:1,yoku1254:1)siee1239:1;
nort3218	Northern Tanna linkage	NA	-19.45695	169.30149999999998	nort3218	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/sout3173/sout2868/tann1242	family	NA	NA	((ikyo1237:1,iton1249:1,loan1237:1,nera1237:1)lena1238:1,((east2450:1,imaf1237:1,west2520:1)nort2847:1,(lome1237:1,weas1237:1)whit1269:1)whit1270:1)nort3218:1;
sout3195	Southern Tanna	NA	-19.587465	169.39901500000002	sout3195	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/sout3173/sout2868/tann1242	family	NA	NA	(kwam1252:1,(nowa1237:1,nvha1237:1)sout2869:1)sout3195:1;
viti1243	Vitiaz linkage	NA	-5.793715101999908	148.43718509200005	viti1243	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/nger1241	family	NA	NA	(((((bili1252:1,gale1258:1,suit1237:1,yama1259:1,yori1237:1)awad1244:1,mind1255:1,wabb1237:1)astr1247:1,(bilb1241:1,geda1237:1,(nort2853:1,sout2875:1,west2531:1)mari1428:1,matu1261:1,(megi1245:1,sera1261:1)taki1248:1)nucl1510:1)bell1262:1,(bone1251:1,nana1258:1)mato1252:1,ronj1237:1)belr1234:1,((arop1244:1,loke1237:1)arop1243:1,karn1252:1,(nucl1509:1,sing1268:1)mala1487:1,murp1234:1)kora1297:1,(kile1242:1,male1290:1)male1289:1,(gaur1239:1,nort2856:1,nucl1512:1,saka1290:1)mbul1263:1,(lote1237:1,((melk1241:1,nucl1511:1)mamu1254:1,(bush1249:1,nort2855:1,sout2876:1)meng1267:1)mamu1256:1)meng1266:1,sioo1240:1,(amar1272:1,(((akol1237:1,(gasm1237:1)avau1237:1,(geli1237:1,lesi1240:1)lesi1239:1)east2763:1,(aikl1237:1,apal1255:1,gimi1242:1,(araw1271:1)solo1258:1)west2530:1)araw1283:1,(bebe1252:1,(mara1401:1,umua1241:1)mang1403:1)bebe1254:1,((aigo1239:1,apso1237:1,baoo1237:1)aigh1235:1,karo1298:1,(east2457:1,nucl1508:1)kaul1240:1,miuu1237:1,seng1281:1)pasi1254:1)araw1269:1,((iban1265:1,lomo1241:1,muse1238:1,pare1269:1,puli1237:1)lamo1244:1,(mouk1240:1,tour1244:1)mouk1239:1)bibl1237:1)sout2874:1,(taem1237:1,wana1267:1)tami1290:1)viti1243:1;
nger1240	Ngero	NA	-5.728073170918435	148.0697132502877	nger1240	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/nger1241	family	NA	NA	((bari1286:1,(kove1237:1,(kali1299:1)lusi1240:1)kali1298:1)east2772:1,(mala1489:1,(gitu1237:1,(mala1488:1,nucl1513:1)mutu1242:1)tuam1243:1)west2862:1)nger1240:1;
jaya1243	Jayapura Bay	NA	-2.5406999999999997	140.64583333333331	jaya1243	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/sarm1241	family	NA	NA	(kayu1243:1,ormu1248:1,toba1266:1)jaya1243:1;
sarm1242	Sarmi	NA	-2.249809694432623	139.5638923146156	sarm1242	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/sarm1241	family	NA	NA	((anus1237:1,pode1237:1)anus1238:1,bong1287:1,kapt1235:1,masi1265:1,((liki1241:1,sobe1238:1)sobe1240:1,wakd1237:1)sobe1239:1,tarp1240:1,yamn1237:1)sarm1242:1;
sout2878	South Huon Gulf linkage	NA	-7.085019326466609	146.81821530121724	sout2878	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/huon1245	family	NA	NA	(((gara1260:1,nucl1514:1)kapi1250:1,((kwas1244:1,lagi1237:1)mang1404:1,(buwe1237:1,chim1298:1,mamb1304:1,mapo1243:1,papa1266:1,waga1263:1,wins1237:1)mapo1242:1)mapo1247:1,((damb1246:1,kuma1278:1)damb1252:1,(yant1237:1)gora1262:1,((deng1252:1)pate1247:1,(late1249:1)zena1237:1)zena1251:1)mume1239:1,piuu1237:1,vehe1237:1)buan1245:1,iwal1237:1,((misi1244:1,nucl1515:1)hote1245:1,yama1260:1)hote1244:1)sout2878:1;
mark1257	Markham	NA	-6.6033825534807304	146.46107969762036	mark1257	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/huon1245	family	NA	NA	(((arib1241:1,arib1240:1,duwe1237:1,(muso1238:1,nafi1237:1)muso1239:1)busu1245:1,labu1248:1,wamp1247:1)lowe1411:1,(adze1240:1,(mari1429:1,sara1323:1,suku1264:1,wamp1248:1)moun1250:1)uppe1423:1,(midd1327:1,nort2857:1,(dang1263:1,mara1402:1)sout2877:1)watu1246:1)mark1257:1;
nort2858	North Huon Gulf linkage	NA	-6.752269105626982	147.4947315861312	nort2858	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/huon1245	family	NA	NA	(buga1250:1,kela1255:1,yabe1254:1)nort2858:1;
numb1247	Numbami	Papunesia	-7.52806	147.298	numb1247	sij	PG	aust1307	NA	sij	NA	NA	3	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/huon1245	language	2	['Cinque, Guglielmo. 1993. A null theory of phrase and compound stress. Linguistic Inquiry 24. 239-297.', ""Bradshaw, Joel. 1982. Genitives and relatives in Numbami, a New Guinea Austronesian language. In Carle, Rainer (ed.), GAVA': Studien zu austronesischen Sprachen und Kulturen Hans Kähler gewidmet, 123-139. Berlin: Reimer."", 'Joel Bradshaw. 1978. The Development of an Extra Series of Obstruents in Numbami. Oceanic Linguistics 17. 39-76.', 'Bruce A. Hooley. 1971. Austronesian Languages of the Morobe District, Papua New Guinea. Oceanic Linguistics 10. 79-151. University of Hawaií Press. ([Chapter 2 and Appendices A and B of PhD Dissertation]).', 'Holtbuer, Fr. 1885. Der Syntaktische Gebrauch Des Genitives In Andreas, Gûðlac, Phönix, Dem Heiligen Kreuz Und Höllenfahrt. Anglia - Zeitschrift für englische Philologie 1885. 1-40. Berlin, New York: Walter de Gruyter.']	numb1247:1;
siau1243	Siau	NA	-3.22580625	142.55920833333334	siau1243	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/scho1242	family	NA	NA	((((alii1241:1,yaka1276:1)kapp1237:1,tuml1238:1)alit1234:1,(sera1260:1,(arop1242:1,malo1245:1,siss1243:1)siss1245:1)sera1271:1)siss1244:1,ulau1237:1)siau1243:1;
kair1261	Kairiru-Manam	NA	-3.837823174999926	144.2036238940001	kair1261	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/nort3206/scho1242	family	NA	NA	(((kaie1237:1,tere1276:1)kaie1238:1,kair1263:1)kair1262:1,((biem1237:1,((wana1266:1)mana1295:1,sepa1241:1)mana1301:1)bamm1241:1,(kiss1246:1,woge1237:1)kisw1234:1,mede1237:1)mana1294:1)kair1261:1;
nort2848	North Papuan Mainland-D'Entrecasteaux linkage	NA	-9.631280205999929	150.4336043630001	nort2848	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/papu1253/nucl1744	family	NA	NA	(anuk1239:1,(((aree1239:1,doga1238:1)ared1234:1,(arif1240:1,mini1252:1)arif1239:1,(gapa1238:1,ghay1237:1)boan1246:1,kani1281:1,ubir1237:1)arei1235:1,(nucl1499:1,kosi1238:1)mais1250:1,(mina1269:1,((gwed1239:1,(kapu1244:1,naur1244:1)haig1237:1,maiw1249:1,(taup1242:1,waem1237:1)taup1244:1)east2762:1,(away1237:1,bohi1237:1,diwi1237:1,huhu1237:1,kehe1241:1,labe1240:1,lele1269:1,side1239:1,yale1245:1)tawa1275:1,((kwam1253:1,lavo1235:1,topu1237:1,yapo1246:1)weda1241:1,yaka1275:1)weda1242:1)nucl1794:1)taup1241:1)aret1241:1,(((bebe1251:1,bele1251:1,bwai1243:1,faiy1237:1,kili1263:1,kili1264:1,lauw1238:1,mata1284:1,wagi1248:1)bwai1242:1,(bele1252:1,cent2066:1,goia1237:1,idak1245:1,kala1387:1,ufau1237:1,ufuf1237:1,waib1244:1)idun1242:1)bwai1244:1,(awal1237:1,cent2065:1,iaui1237:1,utal1237:1)diod1237:1,((cent2067:1,didi1259:1,gwab1237:1,masi1264:1,sout2873:1)iama1237:1,maia1251:1)iama1238:1,kolu1245:1,(aial1237:1,tala1284:1,tosi1237:1)moli1248:1)bwai1241:1,((bose1237:1,(basi1247:1,game1243:1,gare1237:1,sebu1244:1,urua1243:1,wada1262:1)gale1257:1)bose1238:1,((bara1366:1,kasi1254:1,kero1243:1,kuma1277:1,lomi1237:1,meud1237:1,nucl1504:1,sawa1248:1,sawa1249:1,sipu1240:1,weyo1238:1)buna1276:1,mwat1237:1)buna1279:1,(cent2069:1,galu1239:1,lobo1241:1,sana1279:1,ubui1237:1)dobu1241:1,(dawa1243:1,gule1242:1,mwal1238:1,siau1242:1,somw1237:1)duau1237:1,(bwak1246:1,cent2068:1,daru1244:1,maia1252:1,miad1237:1,sewa1252:1,sibo1241:1)sewa1251:1)dobu1240:1,guma1254:1,(dawa1242:1,(nort2849:1,sout2872:1)kaka1267:1)kaka1266:1)nort2848:1;
suau1243	Suauic	NA	-10.476983330999929	150.64730879	suau1243	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/papu1253/nucl1744	family	NA	NA	(auhe1237:1,buhu1237:1,(kwal1256:1,wale1245:1)bwan1241:1,oyao1237:1,((loge1237:1,nucl1502:1)sali1295:1,(bona1253:1,bona1252:1,dahu1238:1,daui1237:1,leil1237:1,nucl1500:1,sina1264:1)suau1242:1)suau1244:1,unub1234:1,(gama1252:1,nucl1501:1)waga1268:1)suau1243:1;
kili1270	Kilivila-Misima	NA	-9.259733643999937	152.8346385870001	kili1270	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/papu1253/peri1258	family	NA	NA	((budi1249:1,((kita1250:1,sina1267:1,vaku1237:1)kili1267:1,(iwaa1243:1,loug1237:1,nawy1237:1,wamw1237:1,yana1268:1)muyu1244:1)kili1271:1)kili1266:1,(nasi1246:1,tewa1259:1)misi1243:1)kili1270:1;
cent2070	Central Papuan Oceanic	NA	-9.765851054661242	148.04889691367694	cent2070	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/papu1253/peri1258	family	NA	NA	(((bina1271:1,mago1248:1,yoba1237:1)mago1247:1,ouma1237:1)oumi1237:1,(((alew1234:1,irup1240:1,kapo1252:1,vula1238:1)hula1239:1,(arom1238:1,baba1270:1,kalo1259:1,kapa1252:1,lala1267:1,maop1237:1,nucl1505:1,wani1242:1)keap1239:1)hula1245:1,(alep1237:1,baba1269:1,bala1307:1,boku1237:1,buag1237:1,ikeg1236:1,ikol1237:1,kubu1240:1,kwai1244:1,kwai1245:1,omen1237:1,oruo1237:1,saro1238:1,tabo1240:1,tubu1241:1,vora1237:1,wiga1237:1)sina1266:1)sina1272:1,(abad1241:1,(east2454:1,west2526:1)motu1246:1,(kuni1263:1,lala1268:1,(east2455:1,nort2850:1,nort2851:1,west2528:1)meke1243:1,tour1243:1,(nucl1507:1,pait1245:1,roro1238:1)waim1251:1)nucl1506:1)west2850:1)cent2070:1;
nimo1245	Nimoa-Sudest	NA	-11.3763	153.32299999999995	nimo1245	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/papu1253/peri1258	family	NA	NA	((pana1300:1,pana1301:1,saba1264:1,west2529:1)nimo1246:1,(east2456:1,grif1237:1,jele1237:1,pame1259:1,ramb1241:1)sude1239:1)nimo1245:1;
mada1284	Madak linkage	NA	-3.3463900000000004	151.96266666666668	mada1284	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242	family	NA	NA	((nucl1489:1,usen1237:1)baro1253:1,(kont1245:1,lamu1255:1,lava1240:1,ugan1242:1)lava1239:1,(danu1250:1,kati1275:1,lele1268:1,malo1244:1,mesi1243:1)mada1285:1)mada1284:1;
stge1234	St George linkage	NA	-5.137465101999908	154.5356551440001	stge1234	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242	family	NA	NA	((kand1301:1,(aala1237:1,maka1306:1,molo1260:1)ramo1244:1)kand1307:1,(lake1254:1,nucl1491:1)kono1269:1,(bilu1244:1,labe1239:1)labe1241:1,((bann1247:1,(amun1244:1)lawu1237:1)piva1237:1,((riri1237:1,((avas1237:1,kata1267:1,kubo1243:1,loma1262:1,nucl1494:1,seng1280:1)baba1268:1,sisi1250:1)sout3208:1)east2760:1,(vagh1249:1,(ghon1237:1,nucl1493:1)vari1239:1)west2856:1)choi1242:1,((aluu1243:1,faur1237:1,mono1274:1)mono1273:1,tora1259:1,urua1242:1)mono1280:1,(((maro1244:1,(bare1273:1,nucl1492:1)vang1243:1)maro1247:1,((hoav1238:1,(kusa1253:1,njel1239:1)kusa1251:1)hoav1239:1,rovi1238:1)rovi1239:1,ughe1237:1)east2761:1,kazu1245:1,(duke1237:1,(((gano1234:1,kubo1244:1)ghan1242:1,lung1249:1)ghan1246:1,simb1256:1)simb1260:1)west2857:1)newg1239:1,(((((lont1237:1)hako1237:1,(hana1243:1,hang1262:1,sela1258:1,toul1237:1)hali1244:1)hali1243:1,(hita1242:1,mats1242:1,sumo1242:1)peta1245:1,((nucl1495:1,taio1240:1)sapo1253:1,((arav1240:1,kuru1306:1,rats1237:1)haho1237:1,(losi1240:1,meli1237:1,pets1237:1,taun1250:1,wain1246:1)teop1238:1,(vado1244:1,vado1245:1,vaen1237:1,vapo1239:1,vapo1240:1,vasu1237:1,vavo1237:1)tinp1237:1)tinp1238:1)sapo1252:1)buka1262:1,(nucl1496:1,pini1246:1)neha1247:1,papa1265:1)nucl1750:1,solo1257:1)neha1246:1,((koko1269:1,(blab1237:1,zaza1245:1)zaza1247:1)cent2063:1,((hogr1237:1,mari1427:1)chek1238:1,gaoo1237:1)east2452:1)sant1458:1,(lagh1246:1,zaba1237:1)west2523:1)nort3225:1,((gura1254:1,(kaba1283:1,kini1237:1,koko1268:1,livu1239:1,masa1304:1,matu1260:1,nodu1236:1,raku1237:1,ralu1237:1,rapi1237:1,reba1237:1,vanu1244:1,vuna1240:1,wato1237:1)kuan1248:1,mini1251:1)mini1257:1,(nucl1490:1,pala1343:1,soki1239:1)patp1243:1)patp1244:1,siar1238:1,surs1246:1,(make1251:1,(niwe1234:1,anir1237:1)niwe1235:1)tang1348:1)stge1234:1;
tomo1244	Tomoip	Papunesia	-5.30721	151.828	tomo1244	tqp	PG	aust1307	NA	tqp	NA	NA	1	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242	language	4	['Richard Parkinson. 1907. Dreissig Jahre in der Südsee. Stuttgart: Strecker & Schröder. 1148pp.']	tomo1244:1;
tung1294	Tungak-Nalik	NA	-2.779352064156891	150.82681647380295	tung1294	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242	family	NA	NA	((east2453:1,laua1244:1,lubu1242:1,ngav1237:1,west2524:1)kara1486:1,laku1238:1,nali1244:1,tian1237:1,(cent2064:1,isla1272:1,sout2871:1,west2525:1)tiga1245:1,tung1290:1)tung1294:1;
taba1270	Tabar linkage	NA	-2.995212497999944	152.0512801440001	taba1270	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242	family	NA	NA	(lihi1237:1,(taba1261:1,simb1257:1,tata1256:1)mand1440:1,nots1237:1)taba1270:1;
mudu1242	Muduapa	Papunesia	-4.69751	149.489	mudu1242	wiv	PG	aust1307	NA	wiv	NA	NA	1	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/west2818/meso1253/bali1280	language	1	['Berg, René van den. 2006. Vitu grammar sketch. (Data papers on Papua New Guinea Languages, 51.) Ukarumpa: SIL. ix+248pp.', 'Goodenough, W. H. 1954. Notes on the Ethnography of the Koobe. Unpublished Manuscript.', 'Georg Friederici. 1912. Wissenschaftliche Ergebnisse: einer amtlichen Forschungsreise nach dem Bismarck-Archipel im Jahre 1908: II Beiträge zur Völker- und Sprachenkunde von Deutsch-Neuguinea. (Ergänzungsheft der Mitteilungen aus den Deutschen Schutzgebieten, 5.) Berlin: Ernst Siegfried Mittler und Sohn. vi+324+ivpp.']	mudu1242:1;
unea1237	Uneapa	Papunesia	-4.89383	149.141	unea1237	bbn	PG	aust1307	NA	bbn	NA	NA	1	Spoken_L1_Language	aust1307/mala1545/east2712/ocea1241/west2818/meso1253/bali1280	language	2	['Malcolm Ross. 2002. Bali-Vitu. In John Lynch and Malcolm Ross and Terry Crowley (eds.), The Oceanic Languages, 362-386. Richmond: Curzon.', 'Raymond Leslie Johnston. 1980. The languages and communities of the Kimbe Bay region. In Raymond L. Johnston (ed.), Language, communication and development in New Britain, 107-158. Ukarumpa: Summer Institute of Linguistics.', 'Chowning, Ann. 1969. The Austronesian languages of New Britain. In Papers in linguistics of Melanesia No.~2, 17-46. Canberra: Research School of Pacific and Asian Studies, Australian National University.']	unea1237:1;
naka1266	Nakanai-Meramera	NA	-5.286995	151.208	naka1266	NA	NA	aust1307	NA	NA	NA	NA	NA	Family	aust1307/mala1545/east2712/ocea1241/west2818/meso1253/will1243	family	NA	NA	((lolo1263:1)mera1242:1,(bile1245:1,losa1236:1,maut1237:1,ubae1237:1,vere1251:1)naka1262:1)naka1266:1;
